S1,S2,open,loss,reward,action_choose,form_del_min
BTCUSDT,ETHUSDT,2.0,12.5,7.268701521044022,4,11758
BTCUSDT,ETHUSDT,2.0,12.5,7.26874122624713,4,11759
BTCUSDT,ETHUSDT,2.0,12.5,7.268695946817388,4,11760
BTCUSDT,ETHUSDT,2.0,12.5,7.268624461749823,4,11761
BTCUSDT,ETHUSDT,2.0,12.5,5.702280225820118,4,12459
BTCUSDT,ETHUSDT,2.0,12.5,5.758350737930073,4,12460
BTCUSDT,ETHUSDT,2.0,12.5,16.92712732421535,4,12834
BTCUSDT,ETHUSDT,2.0,12.5,16.927187074599942,4,12835
BTCUSDT,ETHUSDT,2.0,12.5,16.92720450076183,4,12836
BTCUSDT,ETHUSDT,2.0,12.5,16.9274128043229,4,12837
BTCUSDT,ETHUSDT,2.0,12.5,16.927266158545876,4,12838
BTCUSDT,ETHUSDT,2.0,12.5,16.92718728358409,4,12839
BTCUSDT,ETHUSDT,2.0,12.5,16.92729758757821,4,12840
BTCUSDT,ETHUSDT,2.0,12.5,15.969354630391095,4,12843
BTCUSDT,ETHUSDT,2.0,12.5,7.86375122486686,4,13429
BTCUSDT,ETHUSDT,2.0,12.5,9.60723271375582,4,13826
BTCUSDT,ETHUSDT,2.0,12.5,9.607151063937863,4,13827
BTCUSDT,ETHUSDT,2.0,12.5,9.607008457345614,4,13828
BTCUSDT,ETHUSDT,2.0,12.5,9.607024275140361,4,13829
BTCUSDT,ETHUSDT,2.0,12.5,9.606969148916392,4,13830
BTCUSDT,ETHUSDT,2.0,12.5,6.607843096826173,4,13835
BTCUSDT,ETHUSDT,1.5,10.0,11.246833727031344,3,13967
BTCUSDT,ETHUSDT,1.25,10.0,10.263959666909045,2,13968
BTCUSDT,ETHUSDT,1.5,10.0,10.262167297834367,3,13970
BTCUSDT,ETHUSDT,1.5,10.0,10.263061838747717,3,13971
BTCUSDT,ETHUSDT,1.5,10.0,10.553364646945852,3,13973
BTCUSDT,ETHUSDT,1.5,10.0,7.879525534489403,3,13976
BTCUSDT,ETHUSDT,1.0,7.5,11.06412566061465,1,13982
BTCUSDT,ETHUSDT,1.5,10.0,7.879614647108383,3,13983
BTCUSDT,ETHUSDT,1.5,10.0,11.249369156097828,3,13984
BTCUSDT,ETHUSDT,1.5,10.0,7.879603128067174,3,13985
BTCUSDT,ETHUSDT,2.0,12.5,11.24759110992568,4,13987
BTCUSDT,ETHUSDT,1.5,10.0,10.263331638544287,3,13988
BTCUSDT,ETHUSDT,2.0,12.5,11.246935458331563,4,13989
BTCUSDT,ETHUSDT,2.0,12.5,11.247493958779614,4,13990
BTCUSDT,ETHUSDT,1.5,10.0,10.264283552240045,3,13991
BTCUSDT,ETHUSDT,1.5,10.0,10.263254875416578,3,13992
BTCUSDT,ETHUSDT,1.5,10.0,10.263212953193147,3,13993
BTCUSDT,ETHUSDT,1.5,10.0,11.248304440107972,3,13994
BTCUSDT,ETHUSDT,inf,inf,0.0,5,13995
BTCUSDT,ETHUSDT,0.75,9.0,4.74828856844249,0,13996
BTCUSDT,ETHUSDT,inf,inf,0.0,5,13997
BTCUSDT,ETHUSDT,2.0,12.5,41.13262708280206,4,14004
BTCUSDT,ETHUSDT,2.0,12.5,26.20330620222535,4,14426
BTCUSDT,ETHUSDT,2.0,12.5,25.801308721635223,4,14563
BTCUSDT,ETHUSDT,2.0,12.5,25.80218547905656,4,14564
BTCUSDT,ETHUSDT,2.0,12.5,25.80180421448472,4,14567
BTCUSDT,ETHUSDT,2.0,12.5,25.802399353229475,4,14568
BTCUSDT,ETHUSDT,2.0,12.5,14.540907314649758,4,14804
BTCUSDT,ETHUSDT,2.0,12.5,14.540598955837027,4,14805
BTCUSDT,ETHUSDT,2.0,12.5,14.540908987335342,4,14806
BTCUSDT,ETHUSDT,2.0,12.5,59.98308668436721,4,14807
BTCUSDT,ETHUSDT,2.0,12.5,59.98410799201804,4,14808
BTCUSDT,ETHUSDT,2.0,12.5,7.552098545818126,4,14809
BTCUSDT,ETHUSDT,2.0,12.5,59.98589669555088,4,14811
BTCUSDT,ETHUSDT,2.0,12.5,59.98407024084827,4,14813
BTCUSDT,ETHUSDT,2.0,12.5,59.98010680739242,4,14814
BTCUSDT,ETHUSDT,2.0,12.5,59.98239420592529,4,14815
BTCUSDT,ETHUSDT,2.0,12.5,59.97871529724182,4,14816
BTCUSDT,ETHUSDT,2.0,12.5,59.979662942161895,4,14817
BTCUSDT,ETHUSDT,2.0,12.5,59.976757079422896,4,14818
BTCUSDT,ETHUSDT,2.0,12.5,59.97852517039473,4,14819
BTCUSDT,ETHUSDT,2.0,12.5,59.97834824750464,4,14820
BTCUSDT,ETHUSDT,2.0,12.5,59.979726370783624,4,14821
BTCUSDT,ETHUSDT,2.0,12.5,59.97494467661352,4,14822
BTCUSDT,ETHUSDT,2.0,12.5,59.97489758939878,4,14823
BTCUSDT,ETHUSDT,2.0,12.5,59.97458200109497,4,14824
BTCUSDT,ETHUSDT,2.0,12.5,59.973935239873185,4,14825
BTCUSDT,ETHUSDT,2.0,12.5,59.972620392360454,4,14826
BTCUSDT,ETHUSDT,2.0,12.5,59.97271389178104,4,14827
BTCUSDT,ETHUSDT,2.0,12.5,59.972771128230534,4,14828
BTCUSDT,ETHUSDT,2.0,12.5,59.9783842112098,4,14829
BTCUSDT,ETHUSDT,2.0,12.5,59.983837801096115,4,14830
BTCUSDT,ETHUSDT,2.0,12.5,59.98061693568218,4,14831
BTCUSDT,ETHUSDT,2.0,12.5,59.983634412034235,4,14832
BTCUSDT,ETHUSDT,2.0,12.5,59.97983943202553,4,14833
BTCUSDT,ETHUSDT,2.0,12.5,59.978699321279805,4,14834
BTCUSDT,ETHUSDT,2.0,12.5,59.97738129877132,4,14835
BTCUSDT,ETHUSDT,2.0,12.5,59.979796637775394,4,14836
BTCUSDT,ETHUSDT,2.0,12.5,59.9807658885436,4,14837
BTCUSDT,ETHUSDT,2.0,12.5,59.98098092595137,4,14838
BTCUSDT,ETHUSDT,2.0,12.5,59.979900762917396,4,14839
BTCUSDT,ETHUSDT,2.0,12.5,59.978152848333366,4,14840
BTCUSDT,ETHUSDT,2.0,12.5,59.977050392581646,4,14841
BTCUSDT,ETHUSDT,2.0,12.5,59.97597859785719,4,14842
BTCUSDT,ETHUSDT,2.0,12.5,59.97473239355918,4,14843
BTCUSDT,ETHUSDT,2.0,12.5,59.39965183799825,4,14844
BTCUSDT,ETHUSDT,2.0,12.5,58.72375381101324,4,14845
BTCUSDT,ETHUSDT,2.0,12.5,58.73506222828007,4,14846
BTCUSDT,ETHUSDT,2.0,12.5,58.74927546056074,4,14847
BTCUSDT,ETHUSDT,2.0,12.5,58.7416028836617,4,14848
BTCUSDT,ETHUSDT,2.0,12.5,58.77193466861672,4,14849
BTCUSDT,ETHUSDT,2.0,12.5,58.752881831580794,4,14850
BTCUSDT,ETHUSDT,2.0,12.5,58.75376205235159,4,14851
BTCUSDT,ETHUSDT,2.0,12.5,60.61115585569496,4,14852
BTCUSDT,ETHUSDT,2.0,12.5,13.826907435153316,4,15426
BTCUSDT,ETHUSDT,2.0,12.5,10.8694615416116,4,15427
BTCUSDT,ETHUSDT,2.0,12.5,13.8267205867661,4,15428
BTCUSDT,ETHUSDT,2.0,12.5,10.8694386736679,4,15429
BTCUSDT,ETHUSDT,2.0,12.5,10.869442896085275,4,15430
BTCUSDT,ETHUSDT,2.0,12.5,10.86932364015695,4,15431
BTCUSDT,ETHUSDT,2.0,12.5,12.337028193279252,4,15432
BTCUSDT,ETHUSDT,2.0,12.5,28.173507849590692,4,15436
BTCUSDT,ETHUSDT,2.0,12.5,11.693239535534303,4,15947
BTCUSDT,ETHUSDT,2.0,12.5,11.693082538338672,4,15948
BTCUSDT,ETHUSDT,2.0,12.5,5.745031832537165,4,15986
BTCUSDT,ETHUSDT,0.75,9.0,2.698822621406066,0,16133
BTCUSDT,ETHUSDT,0.75,9.0,2.6988145192690354,0,16134
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16135
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16136
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16137
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16138
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16140
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16173
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16174
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16175
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16176
BTCUSDT,ETHUSDT,inf,inf,0.0,5,16177
BTCUSDT,ETHUSDT,2.0,12.5,147.1216694059883,4,17157
BTCUSDT,ETHUSDT,1.5,10.0,121.41064311471018,3,17167
BTCUSDT,ETHUSDT,2.0,12.5,9.3175777677734,4,17439
BTCUSDT,ETHUSDT,2.0,12.5,13.877909835771675,4,17440
BTCUSDT,ETHUSDT,1.0,7.5,5.312143073199934,1,17451
BTCUSDT,ETHUSDT,0.75,9.0,4.9528971595701705,0,17452
BTCUSDT,ETHUSDT,inf,inf,0.0,5,17453
BTCUSDT,ETHUSDT,inf,inf,0.0,5,17454
BTCUSDT,ETHUSDT,1.0,7.5,3.021172777934794,1,18125
BTCUSDT,ETHUSDT,1.25,10.0,2.9094519313574665,2,18126
BTCUSDT,ETHUSDT,1.0,7.5,2.8100518778845753,1,18127
BTCUSDT,ETHUSDT,inf,inf,0.0,5,18128
BTCUSDT,ETHUSDT,inf,inf,0.0,5,18129
BTCUSDT,ETHUSDT,inf,inf,0.0,5,18130
BTCUSDT,ETHUSDT,inf,inf,0.0,5,18131
BTCUSDT,ETHUSDT,inf,inf,0.0,5,18132
BTCUSDT,ETHUSDT,2.0,12.5,8.335609836558888,4,18334
BTCUSDT,ETHUSDT,2.0,12.5,71.557920676447,4,19020
BTCUSDT,ETHUSDT,2.0,12.5,67.97344269418863,4,19023
BTCUSDT,ETHUSDT,2.0,12.5,63.422233818965424,4,19024
BTCUSDT,ETHUSDT,2.0,12.5,57.377572052554456,4,19038
BTCUSDT,ETHUSDT,2.0,12.5,19.506396826620175,4,19041
BTCUSDT,ETHUSDT,2.0,12.5,67.92164897641794,4,19042
BTCUSDT,ETHUSDT,2.0,12.5,19.50531164859035,4,19043
BTCUSDT,ETHUSDT,2.0,12.5,71.48986770770205,4,19044
BTCUSDT,ETHUSDT,2.0,12.5,10.491053009165398,4,19911
BTCUSDT,ETHUSDT,2.0,12.5,31.805898760540458,4,20090
BTCUSDT,ETHUSDT,2.0,12.5,16.71332396444211,4,20091
BTCUSDT,ETHUSDT,2.0,12.5,24.491950439873676,4,20095
BTCUSDT,ETHUSDT,2.0,12.5,20.815192177255085,4,20096
BTCUSDT,ETHUSDT,2.0,12.5,31.042983207527755,4,20097
BTCUSDT,ETHUSDT,2.0,12.5,29.1860688078674,4,20098
BTCUSDT,ETHUSDT,2.0,12.5,28.51938979778663,4,20099
BTCUSDT,ETHUSDT,2.0,12.5,34.473770788313615,4,20100
BTCUSDT,ETHUSDT,2.0,12.5,25.73556850593542,4,20102
BTCUSDT,ETHUSDT,2.0,12.5,26.246449147440728,4,20103
BTCUSDT,ETHUSDT,2.0,12.5,26.82632876901684,4,20104
BTCUSDT,ETHUSDT,2.0,12.5,33.006383446380596,4,20105
BTCUSDT,ETHUSDT,2.0,12.5,34.35562370271721,4,20110
BTCUSDT,ETHUSDT,2.0,12.5,35.46434255253995,4,20111
BTCUSDT,ETHUSDT,2.0,12.5,37.806731343021376,4,20112
BTCUSDT,ETHUSDT,2.0,12.5,37.117559731982766,4,20113
BTCUSDT,ETHUSDT,2.0,12.5,22.963641845706093,4,20116
BTCUSDT,ETHUSDT,2.0,12.5,21.638819063902588,4,20154
BTCUSDT,ETHUSDT,2.0,12.5,16.72316867303516,4,20155
BTCUSDT,ETHUSDT,2.0,12.5,6.868958278889295,4,20599
BTCUSDT,ETHUSDT,2.0,12.5,6.495208715373565,4,20600
BTCUSDT,ETHUSDT,2.0,12.5,6.46837515613197,4,20601
BTCUSDT,ETHUSDT,2.0,12.5,7.333273709527816,4,20610
BTCUSDT,ETHUSDT,2.0,12.5,11.377740710049238,4,21166
BTCUSDT,ETHUSDT,2.0,12.5,13.870560093107088,4,21167
BTCUSDT,ETHUSDT,2.0,12.5,14.665992935036456,4,21188
BTCUSDT,ETHUSDT,2.0,12.5,14.618960192175791,4,21189
BTCUSDT,ETHUSDT,2.0,12.5,14.863097181098738,4,21191
BTCUSDT,ETHUSDT,2.0,12.5,11.34072250989368,4,21353
BTCUSDT,ETHUSDT,2.0,12.5,14.240704890387974,4,21354
BTCUSDT,ETHUSDT,2.0,12.5,14.240638030406899,4,21355
BTCUSDT,ETHUSDT,2.0,12.5,14.240726111770527,4,21356
BTCUSDT,ETHUSDT,2.0,12.5,15.47201426027027,4,21357
BTCUSDT,ETHUSDT,2.0,12.5,14.240752021074172,4,21358
BTCUSDT,ETHUSDT,2.0,12.5,15.471975136523724,4,21359
BTCUSDT,ETHUSDT,2.0,12.5,7.368632775907258,4,21360
BTCUSDT,ETHUSDT,inf,inf,0.0,5,21490
BTCUSDT,ETHUSDT,2.0,12.5,36.678802480205945,4,21798
BTCUSDT,ETHUSDT,2.0,12.5,41.279446919511315,4,21799
BTCUSDT,ETHUSDT,2.0,12.5,41.163157511215786,4,21801
BTCUSDT,ETHUSDT,2.0,12.5,37.29950851571459,4,21803
BTCUSDT,ETHUSDT,2.0,12.5,37.3500266816626,4,21806
BTCUSDT,ETHUSDT,2.0,12.5,34.90685794866749,4,21808
BTCUSDT,ETHUSDT,2.0,12.5,35.00952089118539,4,21809
BTCUSDT,ETHUSDT,2.0,12.5,24.053080984461758,4,22473
BTCUSDT,ETHUSDT,inf,inf,0.0,5,22995
BTCUSDT,ETHUSDT,inf,inf,0.0,5,22996
BTCUSDT,ETHUSDT,inf,inf,0.0,5,22997
BTCUSDT,ETHUSDT,inf,inf,0.0,5,22998
BTCUSDT,ETHUSDT,2.0,12.5,17.03703041453764,4,23025
BTCUSDT,ETHUSDT,2.0,12.5,17.292867277703067,4,23026
BTCUSDT,ETHUSDT,2.0,12.5,17.535108485570845,4,23027
BTCUSDT,ETHUSDT,2.0,12.5,17.770365009450757,4,23028
BTCUSDT,ETHUSDT,2.0,12.5,17.640567845715964,4,23029
BTCUSDT,ETHUSDT,2.0,12.5,17.29056640454894,4,23030
BTCUSDT,ETHUSDT,2.0,12.5,17.946240872819544,4,23031
BTCUSDT,ETHUSDT,2.0,12.5,18.016903531971934,4,23032
BTCUSDT,ETHUSDT,2.0,12.5,18.451370935478735,4,23033
BTCUSDT,ETHUSDT,2.0,12.5,18.246181369288024,4,23034
BTCUSDT,ETHUSDT,2.0,12.5,18.10579908840407,4,23035
BTCUSDT,ETHUSDT,2.0,12.5,18.103305782381767,4,23036
BTCUSDT,ETHUSDT,2.0,12.5,18.491881429838486,4,23037
BTCUSDT,ETHUSDT,2.0,12.5,18.026690994229853,4,23038
BTCUSDT,ETHUSDT,2.0,12.5,17.93951324203806,4,23039
BTCUSDT,ETHUSDT,1.5,10.0,7.261746806493079,3,23299
BTCUSDT,ETHUSDT,2.0,12.5,6.554627655810236,4,23328
BTCUSDT,ETHUSDT,2.0,12.5,6.574928865407287,4,23329
BTCUSDT,ETHUSDT,2.0,12.5,5.411476511050068,4,23330
BTCUSDT,ETHUSDT,2.0,12.5,7.083526433310908,4,23331
BTCUSDT,ETHUSDT,2.0,12.5,9.640676605861472,4,23332
BTCUSDT,ETHUSDT,2.0,12.5,9.575339755848631,4,23333
BTCUSDT,ETHUSDT,1.5,10.0,6.522557527426557,3,23334
BTCUSDT,ETHUSDT,1.5,10.0,5.122187153988534,3,23335
BTCUSDT,ETHUSDT,2.0,12.5,5.8150462384598995,4,23336
BTCUSDT,ETHUSDT,1.5,10.0,5.11228108720195,3,23337
BTCUSDT,ETHUSDT,1.5,10.0,4.98122301118633,3,23338
BTCUSDT,ETHUSDT,1.5,10.0,5.103816356028119,3,23339
BTCUSDT,ETHUSDT,2.0,12.5,5.2517526836454635,4,23340
BTCUSDT,ETHUSDT,1.5,10.0,4.88386375088794,3,23341
BTCUSDT,ETHUSDT,1.5,10.0,5.194295763838113,3,23342
BTCUSDT,ETHUSDT,1.5,10.0,5.192351127464576,3,23343
BTCUSDT,ETHUSDT,2.0,12.5,6.48742259019582,4,23344
BTCUSDT,ETHUSDT,2.0,12.5,7.215091000888037,4,23345
BTCUSDT,ETHUSDT,2.0,12.5,1.2122664034521904,4,23346
BTCUSDT,ETHUSDT,1.5,10.0,5.262060987803125,3,23347
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23348
BTCUSDT,ETHUSDT,2.0,12.5,6.977477903964427,4,23349
BTCUSDT,ETHUSDT,2.0,12.5,6.279695491316261,4,23350
BTCUSDT,ETHUSDT,2.0,12.5,6.609333550088536,4,23351
BTCUSDT,ETHUSDT,1.0,7.5,4.073261840085934,1,23352
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23353
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23354
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23355
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23356
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23357
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23358
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23359
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23360
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23361
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23362
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23363
BTCUSDT,ETHUSDT,inf,inf,0.0,5,23364
BTCUSDT,ETHUSDT,2.0,12.5,22.997046137023517,4,23587
BTCUSDT,ETHUSDT,2.0,12.5,22.997226026869953,4,23588
BTCUSDT,ETHUSDT,2.0,12.5,22.997514736334324,4,23590
BTCUSDT,ETHUSDT,2.0,12.5,22.9972320073299,4,23591
BTCUSDT,ETHUSDT,2.0,12.5,22.997620445704,4,23592
BTCUSDT,ETHUSDT,2.0,12.5,22.99721911796405,4,23593
BTCUSDT,ETHUSDT,2.0,12.5,22.765220995317243,4,23771
BTCUSDT,ETHUSDT,2.0,12.5,10.476478134894705,4,23949
BTCUSDT,ETHUSDT,2.0,12.5,10.477150653895706,4,23951
BTCUSDT,ETHUSDT,2.0,12.5,11.99513179256337,4,23952
BTCUSDT,ETHUSDT,2.0,12.5,11.994220643941276,4,23953
BTCUSDT,ETHUSDT,2.0,12.5,11.99407663883676,4,23954
BTCUSDT,ETHUSDT,2.0,12.5,11.993955300028915,4,23955
BTCUSDT,ETHUSDT,2.0,12.5,13.634837891886491,4,23956
BTCUSDT,ETHUSDT,2.0,12.5,13.63393283854191,4,23959
BTCUSDT,ETHUSDT,2.0,12.5,13.634358493784589,4,23960
BTCUSDT,ETHUSDT,2.0,12.5,13.633552075507737,4,23961
BTCUSDT,ETHUSDT,2.0,12.5,13.63366937728108,4,23962
BTCUSDT,ETHUSDT,2.0,12.5,10.47576769302384,4,23963
BTCUSDT,ETHUSDT,2.0,12.5,10.475740087457439,4,23964
BTCUSDT,ETHUSDT,2.0,12.5,10.476079068553531,4,23965
BTCUSDT,ETHUSDT,2.0,12.5,10.476160192585553,4,23966
BTCUSDT,ETHUSDT,2.0,12.5,10.476033621468218,4,23967
BTCUSDT,ETHUSDT,2.0,12.5,10.476402241305891,4,23968
BTCUSDT,ETHUSDT,2.0,12.5,10.476629145878178,4,23969
BTCUSDT,ETHUSDT,2.0,12.5,10.476820391176602,4,23970
BTCUSDT,ETHUSDT,2.0,12.5,8.835025054706307,4,23971
BTCUSDT,ETHUSDT,2.0,12.5,10.476868065615236,4,23972
BTCUSDT,ETHUSDT,2.0,12.5,8.834834042548437,4,23973
BTCUSDT,ETHUSDT,2.0,12.5,8.834968399141417,4,23974
BTCUSDT,ETHUSDT,2.0,12.5,10.477088602012373,4,23975
BTCUSDT,ETHUSDT,2.0,12.5,10.476928746720205,4,23976
BTCUSDT,ETHUSDT,2.0,12.5,10.477235161209023,4,23977
BTCUSDT,ETHUSDT,2.0,12.5,10.477515417153995,4,23978
BTCUSDT,ETHUSDT,2.0,12.5,10.477586194767127,4,23979
BTCUSDT,ETHUSDT,2.0,12.5,8.846232648800424,4,23980
BTCUSDT,ETHUSDT,2.0,12.5,8.846246302052805,4,23981
BTCUSDT,ETHUSDT,2.0,12.5,8.846400873726907,4,23982
BTCUSDT,ETHUSDT,2.0,12.5,8.846269771575976,4,23983
BTCUSDT,ETHUSDT,2.0,12.5,8.846793940400744,4,23984
BTCUSDT,ETHUSDT,2.0,12.5,8.846812575684908,4,23985
BTCUSDT,ETHUSDT,2.0,12.5,8.84674942005688,4,23986
BTCUSDT,ETHUSDT,2.0,12.5,8.847099430972321,4,23987
BTCUSDT,ETHUSDT,2.0,12.5,8.847068727522583,4,23988
BTCUSDT,ETHUSDT,2.0,12.5,8.846944347552608,4,23989
BTCUSDT,ETHUSDT,2.0,12.5,8.846870397476323,4,23990
BTCUSDT,ETHUSDT,2.0,12.5,8.846749017897992,4,23991
BTCUSDT,ETHUSDT,2.0,12.5,8.846558534286032,4,23992
BTCUSDT,ETHUSDT,2.0,12.5,8.846580905280575,4,23993
BTCUSDT,ETHUSDT,2.0,12.5,8.846674021694298,4,23994
BTCUSDT,ETHUSDT,2.0,12.5,8.846838189904702,4,23995
BTCUSDT,ETHUSDT,2.0,12.5,8.846687944062865,4,23996
BTCUSDT,ETHUSDT,2.0,12.5,8.846894405105786,4,23997
BTCUSDT,ETHUSDT,2.0,12.5,8.846590910764576,4,23998
BTCUSDT,ETHUSDT,2.0,12.5,8.887487214843304,4,23999
BTCUSDT,ETHUSDT,2.0,12.5,8.887602694419115,4,24000
BTCUSDT,ETHUSDT,2.0,12.5,8.887561883062062,4,24001
BTCUSDT,ETHUSDT,2.0,12.5,6.548204318940407,4,24002
BTCUSDT,ETHUSDT,2.0,12.5,8.172065268602978,4,24003
BTCUSDT,ETHUSDT,2.0,12.5,8.171772775183967,4,24004
BTCUSDT,ETHUSDT,2.0,12.5,8.17176404143504,4,24005
BTCUSDT,ETHUSDT,2.0,12.5,8.171806490722702,4,24006
BTCUSDT,ETHUSDT,2.0,12.5,8.171851520213977,4,24007
BTCUSDT,ETHUSDT,2.0,12.5,8.172041808495692,4,24008
BTCUSDT,ETHUSDT,2.0,12.5,8.171799462393324,4,24009
BTCUSDT,ETHUSDT,2.0,12.5,8.171573712101804,4,24010
BTCUSDT,ETHUSDT,2.0,12.5,8.17157544981319,4,24011
BTCUSDT,ETHUSDT,2.0,12.5,8.171543118944669,4,24012
BTCUSDT,ETHUSDT,2.0,12.5,8.17175589112037,4,24013
BTCUSDT,ETHUSDT,2.0,12.5,8.171716992198753,4,24014
BTCUSDT,ETHUSDT,2.0,12.5,8.171796829054415,4,24015
BTCUSDT,ETHUSDT,2.0,12.5,6.548232972672736,4,24016
BTCUSDT,ETHUSDT,2.0,12.5,8.172051252990968,4,24017
BTCUSDT,ETHUSDT,2.0,12.5,7.262876292449846,4,24018
BTCUSDT,ETHUSDT,2.0,12.5,7.26277283332854,4,24019
BTCUSDT,ETHUSDT,2.0,12.5,7.262936715106207,4,24020
BTCUSDT,ETHUSDT,2.0,12.5,8.846562186561187,4,24021
BTCUSDT,ETHUSDT,2.0,12.5,8.846386370772734,4,24022
BTCUSDT,ETHUSDT,2.0,12.5,8.846377263229328,4,24023
BTCUSDT,ETHUSDT,2.0,12.5,8.846342171302126,4,24024
BTCUSDT,ETHUSDT,2.0,12.5,8.846351071019853,4,24025
BTCUSDT,ETHUSDT,2.0,12.5,4.6046679598680385,4,24095
BTCUSDT,ETHUSDT,2.0,12.5,7.495537241314423,4,24096
BTCUSDT,ETHUSDT,2.0,12.5,8.094879207826807,4,24097
BTCUSDT,ETHUSDT,2.0,12.5,7.914859335427195,4,24098
BTCUSDT,ETHUSDT,2.0,12.5,8.403701748085268,4,24099
BTCUSDT,ETHUSDT,2.0,12.5,8.118218685218721,4,24100
BTCUSDT,ETHUSDT,2.0,12.5,10.560719751696638,4,24101
BTCUSDT,ETHUSDT,2.0,12.5,5.535723722745729,4,24106
BTCUSDT,ETHUSDT,2.0,12.5,16.044734118622046,4,24580
BTCUSDT,ETHUSDT,2.0,12.5,16.98142305539193,4,24586
BTCUSDT,ETHUSDT,2.0,12.5,15.650203934224237,4,24587
BTCUSDT,ETHUSDT,2.0,12.5,24.053166458521616,4,24621
BTCUSDT,ETHUSDT,2.0,12.5,6.548526066825275,4,24760
BTCUSDT,ETHUSDT,1.25,10.0,7.272574052537038,2,24868
BTCUSDT,ETHUSDT,2.0,12.5,5.537777334466,4,24869
BTCUSDT,ETHUSDT,2.0,12.5,5.613342158076989,4,24870
BTCUSDT,ETHUSDT,1.5,10.0,6.4396074981528955,3,24871
BTCUSDT,ETHUSDT,2.0,12.5,5.851602071690195,4,24872
BTCUSDT,ETHUSDT,2.0,12.5,5.976928890271097,4,24873
BTCUSDT,ETHUSDT,2.0,12.5,5.928210886281704,4,24874
BTCUSDT,ETHUSDT,2.0,12.5,5.664700507460111,4,24884
BTCUSDT,ETHUSDT,2.0,12.5,5.721709824028721,4,24885
BTCUSDT,ETHUSDT,2.0,12.5,5.697341626261618,4,24886
BTCUSDT,ETHUSDT,2.0,12.5,3.983442006626774,4,24890
BTCUSDT,ETHUSDT,2.0,12.5,3.9598707732543517,4,24891
BTCUSDT,ETHUSDT,2.0,12.5,3.9862504441750843,4,24892
BTCUSDT,ETHUSDT,2.0,12.5,3.98010236201128,4,24893
BTCUSDT,ETHUSDT,2.0,12.5,3.697558666912869,4,24894
BTCUSDT,ETHUSDT,2.0,12.5,5.751015074657857,4,24895
BTCUSDT,ETHUSDT,2.0,12.5,5.828868011055761,4,24897
BTCUSDT,ETHUSDT,2.0,12.5,5.805746380369214,4,24898
BTCUSDT,ETHUSDT,2.0,12.5,5.758577647947391,4,24899
BTCUSDT,ETHUSDT,2.0,12.5,5.795278944009169,4,24900
BTCUSDT,ETHUSDT,2.0,12.5,5.829440219501862,4,24901
BTCUSDT,ETHUSDT,2.0,12.5,5.7891004354100914,4,24902
BTCUSDT,ETHUSDT,2.0,12.5,5.782134350352294,4,24903
BTCUSDT,ETHUSDT,2.0,12.5,5.756243881500154,4,24904
BTCUSDT,ETHUSDT,2.0,12.5,5.786785131248166,4,24905
BTCUSDT,ETHUSDT,2.0,12.5,5.705512113522559,4,24906
BTCUSDT,ETHUSDT,2.0,12.5,5.698041807045797,4,24907
BTCUSDT,ETHUSDT,2.0,12.5,5.6795651995686285,4,24908
BTCUSDT,ETHUSDT,2.0,12.5,5.669870444942717,4,24909
BTCUSDT,ETHUSDT,2.0,12.5,5.835785802665441,4,24920
BTCUSDT,ETHUSDT,2.0,12.5,6.568628543325644,4,24921
BTCUSDT,ETHUSDT,2.0,12.5,6.587466598085257,4,24922
BTCUSDT,ETHUSDT,2.0,12.5,6.59402976642366,4,24923
BTCUSDT,ETHUSDT,2.0,12.5,6.68810776875614,4,24924
BTCUSDT,ETHUSDT,2.0,12.5,6.629107770351197,4,24925
BTCUSDT,ETHUSDT,2.0,12.5,5.823691884578011,4,24926
BTCUSDT,ETHUSDT,2.0,12.5,5.794594726177252,4,24927
BTCUSDT,ETHUSDT,2.0,12.5,5.8007161120712,4,24928
BTCUSDT,ETHUSDT,2.0,12.5,5.798992364534456,4,24929
BTCUSDT,ETHUSDT,2.0,12.5,5.7820070090670015,4,24930
BTCUSDT,ETHUSDT,2.0,12.5,5.783271810344559,4,24931
BTCUSDT,ETHUSDT,2.0,12.5,5.8047208113670195,4,24932
BTCUSDT,ETHUSDT,2.0,12.5,5.774884237560968,4,24933
